PM2.5,PM10,NO2,SO2,CO,OZONE,NH3,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,boundary_layer_height,aod550,aerosol_index,cloud_fraction,angstrom_exponent,latitude,longitude,hour,day_of_week,month,is_weekend,AQI,city,timestamp
50.6,69.0,16.0,13.0,39.0,33.0,12.0,13.336668190066622,79.33295710223055,5.133554792547761,212.6296202380696,1007.0157406465644,0.0,22.857652751789278,0.17029375664530458,0.5686104078169385,0.44683894657488793,1.4837865789129165,19.1653323,72.922099,22,2,10,0,0.0,Mumbai,2025-10-29 22:00:00
18.0,28.0,31.0,13.0,28.0,19.0,2.0,14.417201968175286,76.5349249821224,1.0003074678332902,214.68473909883934,1020.4707284384655,0.0,139.85910046261012,0.11344978429770831,0.2381072823488944,0.3973508795824093,1.813703797094511,22.554954,88.292568,22,2,10,0,30.0,Howrah,2025-10-29 22:00:00
164.0,131.0,16.0,20.0,42.0,19.0,4.0,13.519913916484732,87.0030286593412,0.43782090808780527,140.11510270443796,1039.376948879639,0.0,-30.616585785551443,0.08664973371634228,0.2759782775201748,0.21646972025506492,1.5463461884060785,28.88528,78.7388,22,2,10,0,333.84615384615387,Moradabad,2025-10-29 22:00:00
34.0,44.0,7.0,32.0,52.0,6.0,4.0,15.08516840995615,85.46815599679782,1.7935263605100116,103.14703761376425,1015.8865393080748,0.0,7.477626792196404,0.19324878997411848,0.253727816450644,0.24861758792423977,1.3792040226785551,20.832874,85.104082,22,2,10,0,56.666666666666664,Angul,2025-10-29 22:00:00
83.0,72.0,26.0,22.0,122.0,36.0,9.0,11.632406305094875,80.66656195405098,1.829701306323806,241.6574970824877,1026.3057490403903,0.0,89.29538701087647,0.06023713301181491,0.24783723232133828,0.4839874868063733,1.4283192848974222,26.9502929,75.730943,22,2,10,0,176.66666666666669,Jaipur,2025-10-29 22:00:00
65.0,58.0,8.0,4.0,17.0,33.0,4.0,17.249774256569673,80.81649151460412,5.422465228366723,29.213704273046094,1022.9709375549453,0.0,40.787678237531686,0.1771413913489056,0.513126045699393,0.22485562055096295,1.6981916374071324,19.173852,77.296291,22,2,10,0,116.66666666666667,Nanded,2025-10-29 22:00:00
44.0,43.0,18.0,10.0,34.0,15.0,1.0,14.133331986126711,90.3816112169659,4.345258973798298,41.21554970372584,1004.6770611688182,0.0,-220.91516190887057,0.11206824335651432,0.17197917151997247,0.1980749629322979,1.4632943655685693,23.163174,79.973061,22,2,10,0,73.33333333333333,Jabalpur,2025-10-29 22:00:00
39.0,105.0,12.0,7.0,28.0,16.0,2.0,12.537032174571955,79.67742466693998,3.8795460281326397,182.10696946265844,1017.9444341408362,0.0,72.36136191777749,0.1470449480227355,0.46717827119970895,0.04107039886755838,1.6492497078863797,12.917348,77.622813,22,2,10,0,65.0,Bengaluru,2025-10-29 22:00:00
53.0,64.0,12.0,9.0,64.0,10.0,6.0,12.685938650830806,77.82843471894698,3.7378787572597587,327.93378641778327,1020.4196301652946,0.0,147.66586254296246,0.05,0.13626576887506459,0.29199705928412584,1.6781044355290937,25.592539,85.227158,22,2,10,0,88.33333333333334,Patna,2025-10-29 22:00:00
46.0,60.0,16.0,13.0,24.0,21.0,7.0,14.669143019617387,89.78010630741512,4.748709028812578,321.51247387034937,1010.9554502031477,0.749040504732061,100.35665601832807,0.13864096906709222,0.33677143792229297,0.04479596310307222,1.7951758301007932,20.719516,77.000253,22,2,10,0,76.66666666666667,Akola,2025-10-29 22:00:00
53.0,51.0,25.6,24.0,7.0,22.0,6.0,11.747036215414862,82.46602161731387,4.484790210878999,310.1104965943863,1006.8481232428439,0.7528677135834391,34.065413641213674,0.11942947158100047,0.37856480712133983,0.16594396090358127,1.730407739662746,12.952707,79.30394,22,2,10,0,88.33333333333334,Ranipet,2025-10-29 22:00:00
110.0,100.0,24.0,4.0,46.0,51.0,6.0,16.05390730072956,81.71860225592077,0.25900431902105403,351.6481182638374,1021.4742167715042,0.5333425807751642,-9.053328230416533,0.056158619495958746,0.2995365855161773,0.3760504356951563,1.4877804983988263,23.233584,77.400574,22,2,10,0,266.6666666666667,Bhopal,2025-10-29 22:00:00
9.0,12.0,4.0,15.0,30.0,25.0,11.0,16.287452359303067,83.00461722404523,1.223459741531966,176.18131346637193,1008.0061570140863,0.0,-332.4755719911101,0.07998950851179923,0.3979812946239,0.18192346838500398,1.84793305039409,21.8004996,83.8396977,22,2,10,0,15.0,Brajrajnagar,2025-10-29 22:00:00
3.0,29.0,3.0,21.0,46.0,68.0,4.0,14.126522896840115,73.43933191119717,3.6129792172210062,110.43957582797083,1025.497807014036,0.0,-151.5095342955655,0.09824417289836526,0.24667405908078127,0.08903799779096143,1.41555801487644,19.000084,72.85673,22,2,10,0,5.0,Mumbai,2025-10-29 22:00:00
353.0,251.0,64.0,16.0,110.0,13.0,11.0,16.727275170302132,81.90975218372591,4.675943747382192,348.5496340492998,1015.6966935739707,0.0,-23.005643559638724,0.15633413285096956,0.43269262072653936,0.2854665368099586,1.3604767098781887,28.672342,77.31526,22,2,10,0,479.2307692307692,Delhi,2025-10-29 22:00:00
17.0,34.0,1.0,4.0,106.0,11.0,1.0,16.573494497044663,90.54534664319519,2.6264459406654326,13.205953040615244,1021.5140209237883,0.0,-98.79358457965459,0.1479964066664614,0.303115845308399,0.2395329734017419,1.5625301982414646,26.2271665,84.3570427,22,2,10,0,28.333333333333332,Siwan,2025-10-29 22:00:00
105.0,104.0,7.0,30.0,43.6,21.0,1.0,11.684993808186096,89.20299032578646,3.469698210019733,264.6090670283364,1010.3785485613209,3.6115715883512673,180.9514918518602,0.053496508539386325,0.03377638291704342,0.12634353375653753,1.7510210833166169,13.4127,80.1081,22,2,10,0,250.0,Gummidipoondi,2025-10-29 22:00:00
61.0,59.0,13.0,14.0,34.0,42.0,4.0,12.69698563064733,77.70009388695324,0.9188235190404019,104.8424904712951,1022.503696823969,0.0,-42.8046064176239,0.07449658924381476,0.20846503677258932,0.1712889883921856,1.398679438344837,14.675886,77.593027,22,2,10,0,103.33333333333333,Anantapur,2025-10-29 22:00:00
280.0,154.0,33.0,21.0,43.0,24.0,8.0,13.613585290383142,77.50259085303855,1.267701030488125,332.8710448063092,1012.7769971628195,0.0,-68.88855425754102,0.13535541041177862,0.3942604097481844,0.19572580355615568,1.1798748313633243,28.725645,77.749675,22,2,10,0,423.0769230769231,Hapur,2025-10-29 22:00:00
25.0,36.0,14.0,8.0,34.0,4.0,5.0,16.500509333471733,88.9258167674561,3.5284356662494294,353.6937290164492,1004.2822931195842,0.0,-54.15090004462457,0.1874086998079444,0.381101822518446,0.28898926629814126,1.613320429678545,22.7605581,88.3617589,22,2,10,0,41.666666666666664,Barrackpore,2025-10-29 22:00:00
47.0,38.0,9.0,21.0,91.0,32.0,7.0,13.27697574905344,73.99704209471372,2.9907012904891914,118.35057970350296,1017.0311932708557,0.0,-12.29113065514597,0.12657324922346042,0.3643772922329778,0.28234915237269537,1.6601530853479183,25.0328,85.41948,22,2,10,0,78.33333333333333,Rajgir,2025-10-29 22:00:00
50.0,82.0,11.0,9.0,21.0,23.0,2.0,13.571434677971084,84.38105388079019,3.83595644067073,50.83166287338657,1011.6585482373355,0.0,131.4779825596499,0.14225321488016202,0.28677123234415913,0.2943889371262105,1.278236735742691,17.37206,78.50864,22,2,10,0,83.33333333333334,Hyderabad,2025-10-29 22:00:00
310.0,177.0,65.0,11.0,67.0,30.0,4.0,13.00345989413707,75.87827117690215,3.151226133381078,98.03063754697283,1014.9584525509769,0.0,-97.83727776150366,0.14324115107399954,0.5415848921436691,0.08724512109622258,1.5783280479777866,28.6811736,77.3025234,22,2,10,0,446.15384615384613,Delhi,2025-10-29 22:00:00
47.0,70.0,27.0,24.0,37.0,44.0,4.0,14.781702969569173,86.54851564802352,5.760325702262986,99.13722273195067,1005.5452650793789,0.0,-26.57695864939876,0.05,0.22284578056665502,0.10845477614784321,1.7424258408466973,23.50016,80.23284,22,2,10,0,78.33333333333333,Katni,2025-10-29 22:00:00
114.0,79.0,9.0,5.0,21.0,20.0,6.0,13.404383555701171,87.81439233562472,4.238124523482044,37.12459278093574,1021.1350963600064,0.0,130.54788071543246,0.12600965177827006,0.3739359473229407,0.14914060613745123,1.5785927505235655,25.697189,85.2459,22,2,10,0,280.0,Hajipur,2025-10-29 22:00:00
32.0,79.0,47.0,12.0,18.0,6.0,3.0,17.08219972160807,79.04849859984618,1.6040036730594194,269.4991350894596,998.009840395416,0.0,-9.184476433495968,0.1030336446554208,0.45861094962220733,0.07251836875428322,2.17962546353258,27.19862,77.92066,22,2,10,0,53.333333333333336,Agra,2025-10-29 22:00:00
76.0,98.0,25.0,49.0,23.0,19.0,4.0,12.539698093341816,81.90331822673696,0.8255321704522047,96.67215218433864,1022.4844634986154,0.0,-128.59547737148307,0.09646609513492675,0.22371678717561438,0.41616493912736874,1.8532479720598811,19.10861,72.83622,22,2,10,0,153.33333333333334,Mumbai,2025-10-29 22:00:00
63.0,55.0,8.0,16.0,34.0,48.0,3.2,12.687982537238971,67.82103917431377,4.047481223634303,204.82397398146628,1010.4704830077424,0.0,-54.11253725348474,0.16122019371219123,0.38764648127778084,0.16694401305993198,1.7198938162068114,27.19865833,78.00598056,22,2,10,0,110.0,Agra,2025-10-29 22:00:00
66.0,72.0,14.0,2.0,15.0,39.0,4.6,11.655418696719433,86.49426470731318,4.370657432078378,323.2567056397453,997.5427021330927,0.0,158.98389781806793,0.05,0.1694895895009884,0.2952297504842084,1.3476479258634708,24.041198,74.780702,22,2,10,0,120.0,Pratapgarh,2025-10-29 22:00:00
335.0,243.0,43.0,14.0,53.0,76.0,17.0,12.094484707413592,86.28879778559053,2.549459267867057,103.40603699546942,1004.9521308333967,0.0,-193.36783011075647,0.12132460566254927,0.3208290090872734,0.12131233513831169,1.178095803383804,28.822836,77.101981,22,2,10,0,465.38461538461536,Delhi,2025-10-29 22:00:00
45.6,55.8,24.8,16.2,13.0,33.0,3.6,14.459743928486724,82.03756563118928,4.828456184690495,185.0743593184535,1019.7294320449504,0.0,-176.45959092770516,0.1005145482280163,0.21456267049011213,0.16113330708705212,1.7548880455697806,24.892047,74.623527,22,2,10,0,0.0,Chittorgarh,2025-10-29 22:00:00
30.0,50.0,2.0,30.0,28.0,2.0,2.2,12.007462928992926,87.55388221209346,4.140320244495176,109.47406894966218,1007.0446506481615,0.0,90.0533077331587,0.10224002163257682,0.4071414356162629,0.5809814699799422,1.6018590647284017,25.32393,82.99687,22,2,10,0,50.0,Varanasi,2025-10-29 22:00:00
25.0,79.0,2.0,10.0,56.0,17.0,3.0,13.615089862773953,81.21566007802265,3.921250050065138,66.42756696829584,1020.5750771004731,0.0,-27.505169715164858,0.07034331575461078,0.07984541552169869,0.2598509402587652,1.4329585493481163,24.952822,84.002396,22,2,10,0,41.666666666666664,Sasaram,2025-10-29 22:00:00
66.0,68.0,22.0,24.0,38.0,49.0,6.0,16.829622417062083,82.52713623704186,3.6645031956710628,99.08610517332298,1002.8049379761582,0.0,93.44277832313028,0.16593665223916912,0.256257066559338,0.2501401790583398,1.4193240508062634,26.902909,75.836858,22,2,10,0,120.0,Jaipur,2025-10-29 22:00:00
66.0,69.0,12.0,23.0,19.0,20.0,2.0,12.746385792981082,80.96223252405849,5.510178135447806,233.46173524272774,1026.4046105179034,0.0,81.13965544915875,0.08898121701287416,0.1503796438146423,0.3864082446910496,1.415387879794844,18.9936162,72.8128113,22,2,10,0,120.0,Mumbai,2025-10-29 22:00:00
50.0,42.0,39.0,8.0,9.0,24.0,8.0,14.81549053189776,91.34224862462248,2.713644312409052,89.04251369487,1026.9247216294257,1.845477156246842,-0.6351556772873281,0.08393998811675114,0.0048985186730453045,0.2040474107613253,1.5914426127385028,18.9767,72.838,22,2,10,0,83.33333333333334,Mumbai,2025-10-29 22:00:00
64.0,91.0,4.0,24.0,10.0,11.0,5.0,12.020971052566136,89.33447963036926,0.8972234058115784,228.0706958739221,1004.1935918147024,0.0,7.689494858456688,0.058746008038027125,0.1666299503850185,0.4233095863025996,1.2530308572661817,26.2028636,91.70046436,22,2,10,0,113.33333333333333,Guwahati,2025-10-29 22:00:00
82.0,94.0,11.0,9.0,37.0,59.6,3.6,15.49800561682784,82.1838484051583,2.0157060676673355,327.0364386765751,1005.6710711427278,0.0,159.10193057751127,0.12167949101892461,0.5147148656445533,0.04953669357374512,1.6667274793607383,22.18972222,84.86277778,22,2,10,0,173.33333333333331,Rourkela,2025-10-29 22:00:00
333.0,220.0,113.0,11.0,55.0,33.0,12.0,15.61278078729372,75.29470846386647,3.7515500152760177,43.404078879820375,1015.2213377163371,0.0,-47.87486216634819,0.0974148265453556,0.056736877696314636,0.49419740322805866,1.3039060930156205,28.684678,77.076574,22,2,10,0,463.84615384615387,Delhi,2025-10-29 22:00:00
30.8,37.0,19.8,6.4,34.0,2.0,3.2,11.837621535386747,80.90208460729801,5.052147722645719,174.16891434983302,1001.3125897150687,0.0,114.26999162351784,0.05,-0.016577101305582403,0.3965588466316614,1.1211235608148185,11.7637683,79.7499835,22,2,10,0,0.0,Cuddalore,2025-10-29 22:00:00
33.0,37.0,4.0,9.0,23.0,15.0,4.0,15.426084695741809,82.23782932445063,3.3780905140579165,147.48157921535736,1009.2386761902586,0.0,-69.92382172851322,0.07856459029728416,0.15526235162108235,0.3502626380172596,1.5551968985824944,19.9591346,73.7788008,22,2,10,0,55.0,Nashik,2025-10-29 22:00:00
18.0,26.0,1.0,33.0,21.0,12.0,4.0,12.463871187227959,91.62708606187074,5.829921969134116,217.25555997472372,1023.2406252581146,0.0,59.252694920117854,0.1468148718387297,0.4465558657609763,0.13687812431241114,1.4243446910845183,15.411456,75.638133,22,2,10,0,30.0,Gadag,2025-10-29 22:00:00
60.0,71.0,29.0,20.0,21.0,38.0,7.0,16.87253407266276,85.33109967765118,3.1080552919256172,191.6250753425236,1010.8779103009884,1.0110302464982965,-124.17605754816289,0.09982335641463996,0.40182952096621694,0.0883593871304773,1.4111044933617944,26.470859,74.646594,22,2,10,0,100.0,Ajmer,2025-10-29 22:00:00
29.0,30.0,47.0,5.0,10.0,13.0,9.0,13.842397339624426,84.29761300262895,1.5636465674771822,83.83649261465341,1017.7186233803101,0.0,-88.29653984467804,0.17947653863735075,0.5674626850072224,0.2402700081585959,1.0971873451524474,22.5367507,88.3638022,22,2,10,0,48.333333333333336,Kolkata,2025-10-29 22:00:00
171.0,146.0,19.0,10.0,50.0,20.0,5.0,11.246994123627928,88.06760671700734,2.5486439709579614,324.008324423284,1000.5613676460871,0.0,-69.2905197795912,0.05,-0.012164464395388347,0.1426409055897007,1.50610729899907,29.966942,76.875879,22,2,10,0,339.2307692307692,Kurukshetra,2025-10-29 22:00:00
6.0,14.0,13.0,8.0,19.0,8.0,3.0,14.503876460484426,86.72642479089879,2.429637666104695,55.773112011639356,1012.6856082962522,0.0,-84.84286341908191,0.08474604573318968,0.31797377714886055,0.14026824491255338,1.6273340307391664,21.941841,86.728318,22,2,10,0,10.0,Baripada,2025-10-29 22:00:00
33.0,30.0,30.0,5.0,25.0,17.0,1.0,13.027261064416557,79.23635369007741,3.863856655398504,219.73538152140915,1011.5056851398891,0.0,-62.33506802902663,0.1431851261166066,0.3460069396288769,0.1901626584445435,1.2639079029535836,23.618183,87.105718,22,2,10,0,55.0,Asansol,2025-10-29 22:00:00
25.0,35.0,13.0,9.0,20.0,21.0,1.0,16.35404439588076,79.64383264060766,3.5376804273144304,278.1977110794285,1020.5408317029047,0.0,-111.82741545652837,0.2112672551661514,0.5259212402479219,0.46966262429521444,1.2349002064008627,11.9309,79.8027,22,2,10,0,41.666666666666664,Puducherry,2025-10-29 22:00:00
39.0,55.0,22.0,35.0,12.0,25.0,2.8,13.800247775086358,79.88760862231973,1.8057439429593831,103.99857800729964,1016.3899368530924,0.0,-134.41144703631915,0.06171470544007368,0.33395328376768596,0.19010263327775354,1.3126815987512717,19.0364585,72.8954371,22,2,10,0,65.0,Mumbai,2025-10-29 22:00:00
273.0,146.0,59.0,13.0,73.0,31.0,9.0,13.58391077919408,77.54280587268664,0.5903305196136412,96.92756314177714,1015.0346363586723,0.0,-64.65728842425311,0.05,0.13052625958790176,0.1339587486426284,1.3339398936031586,30.735567,76.775714,22,2,10,0,417.6923076923077,Chandigarh,2025-10-29 22:00:00
67.0,71.0,10.0,8.0,36.0,29.0,4.0,12.005890871495755,83.95362916351444,5.598073937052122,252.2201387020026,1020.0288179859513,0.0,-0.011914855909803297,0.15415394043858402,0.1838947278457992,0.3443670985743061,0.7797829791080964,25.14389,75.821256,22,2,10,0,123.33333333333333,Kota,2025-10-29 22:00:00
46.0,58.0,7.0,15.0,34.0,11.0,4.0,14.8150925120022,86.05734823374777,2.563961537953435,170.62619049463405,1003.1427395366445,1.2028747097101007,-53.02576183724453,0.10033712529412528,0.33395481303470365,0.33948246415200956,0.9341102377871852,25.892357,86.590325,22,2,10,0,76.66666666666667,Saharsa,2025-10-29 22:00:00
57.0,70.0,12.0,37.0,12.0,21.0,8.0,11.826565129336071,79.38870464583229,1.0186120409050483,207.5561963824104,991.7631698267517,0.0,77.90298676301248,0.18940797537399917,0.30987963651434947,0.5310129530485904,1.709623351853831,25.494,81.863,22,2,10,0,95.0,Prayagraj,2025-10-29 22:00:00
50.0,52.0,7.0,13.0,26.0,23.0,2.0,14.033245752073846,81.77276161834274,2.0939815876123093,93.65680474633842,1020.9426467962182,0.25759420374858155,46.64299824335218,0.14609843965648028,0.438080620448155,0.29594308377640444,1.5218681152681819,12.88925,74.853,22,2,10,0,83.33333333333334,Mangalore,2025-10-29 22:00:00
17.0,21.0,6.0,12.0,9.0,5.0,4.0,12.298980084723365,76.16981685689832,3.288840351798939,185.30718975244076,1024.4475961145229,2.0674173176983586,-163.28778384903768,0.11769479018815801,0.2478952183587854,0.08725419164617425,1.6985754936377375,25.4547,78.6039,22,2,10,0,28.333333333333332,Jhansi,2025-10-29 22:00:00
101.0,90.0,17.0,10.0,21.0,47.0,4.0,14.81812022245094,85.49411541849761,4.664549762934335,93.70326872376108,1015.7269779352994,0.0,65.03817887212641,0.10856892581960027,0.3152635844986652,0.13381858530600835,1.4473384386244168,23.210494,77.425409,22,2,10,0,236.66666666666666,Bhopal,2025-10-29 22:00:00
17.0,32.0,60.0,7.0,30.0,15.0,9.0,15.907527540292394,89.65586625090533,4.458926464061613,205.01901306668734,1011.8946440299231,0.0,109.04847249076352,0.15199193984402928,0.37806763162470247,0.3132620055370187,1.6439198995249784,22.627847,88.380669,22,2,10,0,28.333333333333332,Kolkata,2025-10-29 22:00:00
44.0,49.0,8.0,1.0,14.0,29.0,4.8,14.584615256120038,78.37017645001237,4.792011216492032,25.070813338466067,1001.7861936192521,0.5998109659323743,52.426467764316435,0.07801518118653149,0.10796517580195458,0.3283080109753143,1.316396187672207,10.5324,76.2159,22,2,10,0,73.33333333333333,Thrissur,2025-10-29 22:00:00
41.0,51.0,9.0,1.0,14.0,17.0,1.0,16.134564622538825,80.7993886698297,4.7979620579865765,211.59696991039135,993.6263768352354,0.2141066076208918,-117.44705267667214,0.05550972594619547,0.16946938987674132,0.06446381235455792,1.200326202906833,15.3714823,75.1160168,22,2,10,0,68.33333333333333,Hubballi,2025-10-29 22:00:00
25.0,34.0,19.0,16.0,32.0,13.4,2.8,12.686203301018947,86.09746420481754,3.751375781436571,334.5753560859309,1003.2244475520145,0.0,-166.94052811213763,0.14209094447403534,0.3363563483358297,0.2234870505069218,1.177316829469503,22.08815,82.13737,22,2,10,0,41.666666666666664,Bilaspur,2025-10-29 22:00:00
56.0,48.0,6.0,16.0,55.0,20.0,3.0,13.565590320071907,83.32118017155588,0.2562987421956153,282.1150845868115,1029.286155455713,0.0,-138.0101458214896,0.16785548174770745,0.37929493450713286,0.3884262559770071,1.6339616196018676,25.366336,87.117468,22,2,10,0,93.33333333333334,Purnia,2025-10-29 22:00:00
107.0,102.0,35.0,7.0,88.0,36.0,16.0,10.021033787141027,88.91201969995211,3.109020786494012,4.06891317204809,1008.8850685543782,0.0,-8.923415422145347,0.2369085437793653,0.6139921532012533,0.20580691755762417,1.0242007918493552,29.61075,74.283608,22,2,10,0,256.6666666666667,Hanumangarh,2025-10-29 22:00:00
54.0,77.0,13.0,8.0,41.0,19.0,2.0,15.18018575671029,85.70534001238646,0.4102443886729561,109.04966237994934,1003.6371136759323,0.4397967904416688,-79.70028035821865,0.22381701939591214,0.5125661020560667,0.19757630022899705,1.141384720417522,20.555712,74.529236,22,2,10,0,90.0,Malegaon,2025-10-29 22:00:00
56.0,67.0,4.0,37.0,5.0,28.0,1.0,14.67654240393298,89.32850104042092,3.975675138804209,106.76156839413505,997.9691969824019,0.0,-38.39712719523561,0.15965834474003954,0.45597319956537724,0.293316070872506,1.3384817319803408,19.0863,72.8888,22,2,10,0,93.33333333333334,Mumbai,2025-10-29 22:00:00
73.0,57.0,22.0,15.0,18.0,10.0,5.0,15.552543550802557,83.39097679633979,1.131391831932018,337.01571869788114,1019.3007493860101,2.567890579421775,105.74235088623718,0.11074123058092103,0.16844602796187963,0.4075410519266686,1.6536667984580629,26.146529,87.454184,22,2,10,0,143.33333333333334,Araria,2025-10-29 22:00:00
12.0,21.0,28.2,8.0,21.0,14.0,3.4,12.81335323312882,78.73091362195075,2.6542130622296236,200.44256793414766,1017.0156060838772,1.173656313470097,-68.23909942858995,0.08192759292990837,0.23400698493640257,0.718216704195919,1.7380672681218738,21.847279,85.416905,22,2,10,0,20.0,Nayagarh,2025-10-29 22:00:00
150.0,151.0,29.0,28.0,46.0,15.0,5.0,12.415799507637768,74.60649198447426,2.7590533207117582,59.82659985950971,1017.5978058405032,0.0,-17.482036396388054,0.17999972932658725,0.3528931204056948,0.2994639079970963,1.7418020397801994,28.83526,78.7446,22,2,10,0,323.0769230769231,Moradabad,2025-10-29 22:00:00
57.0,73.0,30.0,8.0,56.0,21.0,6.0,13.342363709788518,90.35723595578872,3.736462427457377,279.52108073990087,1020.3487778604982,0.0,18.10215587037024,0.09674132077254095,0.29047042607793977,0.18770288979726138,1.2874984848979398,13.0246342,77.5080115,22,2,10,0,95.0,Bengaluru,2025-10-29 22:00:00
51.0,60.0,32.0,18.2,34.6,25.6,4.0,13.857822335180227,87.64489177213996,0.21039881816696848,181.12769011855443,1016.674816654743,0.0,-31.352968617240244,0.09619553801512574,0.26355463755865005,0.3409578310685557,1.8428328714831115,19.008751,73.01662,22,2,10,0,85.0,Navi Mumbai,2025-10-29 22:00:00
270.0,226.0,80.0,17.0,98.0,67.0,11.0,14.27457911352904,80.68739063026092,3.4207985108328876,252.31165100779677,1023.1609352164696,0.0,-72.86524143201815,0.12722367732051462,0.17907271921113363,0.19597266491842388,1.6178400264465178,28.557054,77.453663,22,2,10,0,415.38461538461536,Greater Noida,2025-10-29 22:00:00
22.0,25.0,20.4,41.0,25.0,17.8,2.4,12.969301496554356,86.07344234486764,3.293962550796904,289.7664396629179,1016.169794177734,1.5486497539072628,-52.6755432654995,0.13750674539082233,0.46047894227738556,0.1697069302969916,1.2847237625195884,23.81748678,79.446246,22,2,10,0,36.666666666666664,Damoh,2025-10-29 22:00:00
77.0,67.0,6.0,21.0,28.0,14.0,1.0,12.644899231869157,87.71001677295538,2.1689170598808243,208.2095147219544,1028.9915668452861,0.0,33.972385937475245,0.09108740640635174,0.3550850214289231,0.24458843755087764,1.3792028281568247,10.942451,76.978996,22,2,10,0,156.66666666666666,Coimbatore,2025-10-29 22:00:00
73.0,77.0,9.0,5.0,28.0,19.0,4.0,12.919593453888616,81.9885699877389,2.5010440224735615,200.6413810462829,1017.9154212087731,0.2632256420176737,116.46652085015671,0.17157647257883718,0.43194060531641054,0.13303277180411666,1.189343349494604,16.5038,74.3623,22,2,10,0,143.33333333333334,Sangli,2025-10-29 22:00:00
19.0,20.0,6.0,7.0,15.0,21.0,1.0,10.997439681864371,79.73482267344495,2.2119166955445815,297.9085298233741,1023.2988253913034,0.31799986577587736,-78.9847439049259,0.17434180915574382,0.5521118897081436,0.3130283959451799,1.3642039307073737,17.5184,78.278777,22,2,10,0,31.666666666666668,Hyderabad,2025-10-29 22:00:00
66.0,59.0,10.0,4.0,25.0,68.0,3.0,17.150560188332204,79.90270065645608,2.081749624267769,8.534791312026616,1009.2633792173583,0.0,-50.727141059381694,0.1543375403377213,0.39582648235428003,0.4198707864938515,1.4002025488041776,23.837789,73.714926,22,2,10,0,120.0,Dungarpur,2025-10-29 22:00:00
71.0,71.0,45.0,10.0,15.0,35.0,1.0,14.681691850934392,84.78060231565276,2.210947735998629,198.9745472586763,1003.0360831083293,0.0,-27.98730861660262,0.13701200295949822,0.513670182977159,0.4006937962001758,1.6437305256511494,18.897756,72.81332,22,2,10,0,136.66666666666666,Mumbai,2025-10-29 22:00:00
14.0,17.0,9.0,6.0,48.0,11.0,5.0,13.0521422252686,76.39120534003774,0.48293462601271564,261.00218746768275,1031.325570434792,0.0,81.4151762118262,0.10496678813933849,0.34877410626192745,0.21065697691524646,1.8347053683435186,20.34652,85.8163,22,2,10,0,23.333333333333332,Bhubaneswar,2025-10-29 22:00:00
46.0,89.0,23.0,10.2,103.0,26.0,3.0,13.105297530245627,78.78672428959787,3.453674571540186,22.42504732682257,1006.7207151324606,0.0,-153.4298626384463,0.07562366565852142,0.34487752722257226,0.10636318399128476,1.8668404071712548,12.9352049,77.6814488,22,2,10,0,76.66666666666667,Bengaluru,2025-10-29 22:00:00
90.2,86.6,23.8,7.8,36.0,40.0,4.0,14.623915021557352,81.37602463676639,3.829609914660719,36.511498241717945,996.0704318580462,0.0,-9.833962679475444,0.05,0.09544977104669161,0.43766728994207355,1.5484266311348054,28.422681,77.148944,22,2,10,0,0.0,Gurugram,2025-10-29 22:00:00
95.0,98.0,44.0,14.0,87.0,103.4,7.2,15.597032981607699,86.13150007964983,2.9551642891465506,173.2838945887165,1011.2568629496525,1.5238419924808135,-79.64401810595841,0.14996839533615963,0.4421835644275944,0.6748032504282018,1.2086824053481273,12.9756843,77.5660749,22,2,10,0,0.0,Bengaluru,2025-10-29 22:00:00
67.0,80.0,22.0,4.0,31.0,68.0,8.0,16.169810171834527,76.09253851761599,0.04499931687168868,48.44745615747879,1020.0871867351793,0.43264627054482246,28.713335412298125,0.0617861175528803,0.11830248294494619,0.7131353497351098,1.5178790557863227,26.253384,72.976571,22,2,10,0,123.33333333333333,Jodhpur,2025-10-29 22:00:00
324.0,228.0,75.0,34.0,120.0,70.0,7.0,14.133173335022258,88.35305290823055,1.7745964935191458,57.873562577390956,1017.18252554786,0.0,40.04120292384324,0.06300774119289315,0.22618217217684886,0.1801075786121337,1.420003594434218,28.563262,77.186937,22,2,10,0,456.9230769230769,Delhi,2025-10-29 22:00:00
133.0,107.0,17.0,1.0,41.0,37.0,4.0,14.264894023420043,87.45543939228743,4.658850636535964,194.50040154747157,1007.3605251194176,1.522429198591561,13.906039865341311,0.07617216171219623,0.33233396541721694,0.4238685087250877,1.6620054477012234,26.159933,75.780517,22,2,10,0,310.0,Tonk,2025-10-29 22:00:00
286.0,169.0,11.0,23.0,57.0,74.0,4.0,15.476715431432693,82.98974634691876,3.6699595972756285,349.58096825953237,1010.8672762403421,0.0,112.90694375351381,0.18453369000397538,0.5436059624599823,0.5221266197462932,1.36261271641115,28.636429,77.201067,22,2,10,0,427.6923076923077,Delhi,2025-10-29 22:00:00
351.0,260.0,62.0,18.0,32.0,67.0,8.0,13.865403249242982,84.71964325252293,2.597031370035386,308.828802066296,994.636402162296,0.0,-29.7376079243111,0.11504261487456191,0.47887535062208436,0.1420153468401386,1.6142282484076147,29.06351,77.709723,22,2,10,0,477.6923076923077,Meerut,2025-10-29 22:00:00
